  0.00	13	13	S1	997879	                        Bacteroides fragilis CL03T12C07
  0.03	9658	9658	S	28116	                      Bacteroides ovatus
  0.03	8316	8316	S	818	                      Bacteroides thetaiotaomicron
  0.01	3756	941	G1	2646097	                      unclassified Bacteroides
  0.00	871	871	S	2785531	                        Bacteroides sp. HF-162
  0.00	740	740	S	2755405	                        Bacteroides sp. CACC 737
  0.00	504	504	S	2528203	                        Bacteroides sp. A1C1
  0.00	346	346	S	2763022	                        Bacteroides sp. M10
  0.00	109	109	S	2847299	                        Bacteroides sp. DH3716P
  0.00	104	104	S	2025659	                        Bacteroides sp. KFT8
  0.00	94	94	S	556259	                        Bacteroides sp. D2
  0.00	45	45	S	3096000	                        Bacteroides sp. CG01
  0.00	2	2	S	2709390	                        Bacteroides sp. ZJ-18
  0.01	1936	1936	S	291645	                      Bacteroides nordii
  0.00	1451	1451	S	246787	                      Bacteroides cellulosilyticus
  0.00	1335	1335	S	291644	                      Bacteroides salyersiae
  0.00	1145	1145	S	2650157	                      Bacteroides zhangwenhongii
  0.00	1117	1117	S	2763023	                      Bacteroides hominis
  0.00	755	755	S	310300	                      Bacteroides pyogenes
  0.00	677	677	S	1796613	                      Bacteroides caecimuris
  0.00	397	397	S	2792859	                      Bacteroides humanifaecis
  0.00	271	271	S	2715212	                      Bacteroides faecium
  0.00	148	148	S	329854	                      Bacteroides intestinalis
  0.00	109	109	S	338188	                      Bacteroides finegoldii
  0.00	61	61	S	2650158	                      Bacteroides luhongzhouii
  0.00	9	9	S	2763021	                      Bacteroides difficilis
  0.00	9	9	S	3117552	                      Bacteroides maternus
  0.00	7	7	S	28119	                      Bacteroides zoogleoformans
  0.00	6	0	S	290053	                      Bacteroides helcogenes
  0.00	6	6	S1	693979	                        Bacteroides helcogenes P 36-108
  1.30	414279	123488	G	909656	                    Phocaeicola
  0.46	145098	145098	S	821	                      Phocaeicola vulgatus
  0.28	88743	88445	S	357276	                      Phocaeicola dorei
  0.00	298	298	S1	997877	                        Phocaeicola dorei CL03T12C01
  0.15	48086	48086	S	387090	                      Phocaeicola coprophilus
  0.03	8837	0	S	376805	                      Phocaeicola salanitronis
  0.03	8837	8837	S1	667015	                        Phocaeicola salanitronis DSM 18170
  0.00	27	0	S	310298	                      Phocaeicola coprocola
  0.00	27	27	S1	470145	                        Phocaeicola coprocola DSM 17136
  1.45	462497	7414	F	171552	                  Prevotellaceae
  0.95	301018	63924	G	577309	                    Paraprevotella
  0.67	213908	213908	S	454154	                      Paraprevotella clara
  0.07	23186	0	S	454155	                      Paraprevotella xylaniphila
  0.07	23186	23186	S1	762982	                        Paraprevotella xylaniphila YIT 11841
  0.48	153108	11838	G	2974251	                    Segatella
  0.44	139960	135371	S	165179	                      Segatella copri
  0.01	4589	4589	S1	537011	                        Segatella copri DSM 18205
  0.00	1247	1247	S	2518605	                      Segatella hominis
  0.00	63	63	S	77095	                      Segatella bryantii
  0.00	891	472	G	838	                    Prevotella
  0.00	360	26	G1	2638335	                      unclassified Prevotella
  0.00	330	330	S	2913621	                        Prevotella sp. E9-3
  0.00	4	4	S	2691580	                        Prevotella sp. Rep29
  0.00	32	32	S	2913614	                      Prevotella communis
  0.00	13	13	S	28128	                      Prevotella corporis
  0.00	5	5	S	28132	                      Prevotella melaninogenica
  0.00	3	3	S	28131	                      Prevotella intermedia
  0.00	2	2	S	28129	                      Prevotella denticola
  0.00	2	2	S	470565	                      Prevotella histicola
  0.00	1	1	S	28125	                      Prevotella bivia
  0.00	1	1	S	1177574	                      Prevotella jejuni
  0.00	61	0	G	2884814	                    Pseudoprevotella
  0.00	61	61	S	2133944	                      Pseudoprevotella muciniphila
  0.00	5	0	G	2974257	                    Hoylesella
  0.00	5	5	S	28127	                      Hoylesella buccalis
  1.04	331937	13	F	2005525	                  Tannerellaceae
  1.04	331921	146769	G	375288	                    Parabacteroides
  0.38	121556	121556	S	46503	                      Parabacteroides merdae
  0.14	44988	44166	S	823	                      Parabacteroides distasonis
  0.00	593	593	S1	435591	                        Parabacteroides distasonis ATCC 8503
  0.00	229	229	S1	999416	                        Parabacteroides distasonis CL03T12C09
  0.03	9171	9171	S	328812	                      Parabacteroides goldsteinii
  0.02	7921	7921	S	2951805	                      Parabacteroides absconsus
  0.00	1033	0	G1	2649774	                      unclassified Parabacteroides
  0.00	535	535	S	2025876	                        Parabacteroides sp. CT06
  0.00	498	498	S	3415987	                        Parabacteroides sp. ASD2025
  0.00	315	315	S	387661	                      Parabacteroides johnsonii
  0.00	127	127	S	1217282	                      Parabacteroides faecis
  0.00	41	41	S	2685834	                      Parabacteroides chongii
  0.00	3	0	G	195950	                    Tannerella
  0.00	3	3	S	712710	                      Tannerella serpentiformis
  0.43	138415	62	F	2005519	                  Barnesiellaceae
  0.41	130879	3391	G	397864	                    Barnesiella
  0.38	120645	0	G1	2645177	                      unclassified Barnesiella
  0.38	120645	120645	S	1965590	                        Barnesiella sp. An22
  0.01	4540	4540	S	487174	                      Barnesiella intestinihominis
  0.01	2303	0	S	397865	                      Barnesiella viscericola
  0.01	2303	2303	S1	880074	                        Barnesiella viscericola DSM 18177
  0.02	7474	10	G	1348911	                    Coprobacter
  0.02	6808	6808	S	1099853	                      Coprobacter fastidiosus
  0.00	656	0	S	1501392	                      Coprobacter secundus
  0.00	656	656	S1	2751153	                        Coprobacter secundus subsp. similis
  0.10	32800	20	F	1853231	                  Odoribacteraceae
  0.05	17009	0	G	283168	                    Odoribacter
  0.05	17009	17006	S	28118	                      Odoribacter splanchnicus
  0.00	3	3	S1	709991	                        Odoribacter splanchnicus DSM 20712
  0.05	15771	4321	G	574697	                    Butyricimonas
  0.02	5674	5674	S	544645	                      Butyricimonas virosa
  0.01	4537	4537	S	1472416	                      Butyricimonas faecihominis
  0.00	879	879	S	1472417	                      Butyricimonas paravirosa
  0.00	360	360	S	2093856	                      Butyricimonas faecalis
  0.00	689	131	F	2005473	                  Muribaculaceae
  0.00	207	0	G	2815786	                    Sodaliphilus
  0.00	207	207	S	2606626	                      Sodaliphilus pleomorphus
  0.00	177	18	G	1918540	                    Muribaculum
  0.00	142	142	S	1796646	                      Muribaculum intestinale
  0.00	17	17	S	2530390	                      Muribaculum gordoncarteri
  0.00	148	0	G	2518495	                    Duncaniella
  0.00	143	143	S	2518971	                      Duncaniella dubosii
  0.00	5	5	G1	2649562	                      unclassified Duncaniella
  0.00	26	0	G	2518497	                    Paramuribaculum
  0.00	26	26	S	2094151	                      Paramuribaculum intestinale
  0.00	225	0	F	171551	                  Porphyromonadaceae
  0.00	225	5	G	836	                    Porphyromonas
  0.00	206	206	S	837	                      Porphyromonas gingivalis
  0.00	7	7	S	28124	                      Porphyromonas endodontalis
  0.00	3	3	S	28114	                      Porphyromonas levii
  0.00	2	0	S	28123	                      Porphyromonas asaccharolytica
  0.00	2	2	S1	879243	                        Porphyromonas asaccharolytica DSM 20707
  0.00	2	0	G1	2645799	                      unclassified Porphyromonas
  0.00	2	2	S	712435	                        Porphyromonas sp. oral taxon 275
  0.00	97	0	C	117743	              Flavobacteriia
  0.00	97	3	O	200644	                Flavobacteriales
  0.00	86	4	F	49546	                  Flavobacteriaceae
  0.00	82	17	G	237	                    Flavobacterium
  0.00	64	64	S	1751056	                      Flavobacterium ammonificans
  0.00	1	0	G1	196869	                      unclassified Flavobacterium
  0.00	1	1	S	2986834	                        Flavobacterium sp. N2820
  0.00	8	0	F	2762318	                  Weeksellaceae
  0.00	6	5	G	501783	                    Cloacibacterium
  0.00	1	1	S	2004710	                      Cloacibacterium caeni
  0.00	2	0	F1	2782232	                    Chryseobacterium group
  0.00	2	0	G	59732	                      Chryseobacterium
  0.00	2	2	S	2754694	                        Chryseobacterium manosquense
  0.00	9	0	C	117747	              Sphingobacteriia
  0.00	9	0	O	200666	                Sphingobacteriales
  0.00	9	0	F	84566	                  Sphingobacteriaceae
  0.00	8	1	G	28453	                    Sphingobacterium
  0.00	4	4	S	259	                      Sphingobacterium thalpophilum
  0.00	3	1	G1	2609468	                      unclassified Sphingobacterium
  0.00	2	2	S	2795738	                        Sphingobacterium sp. UDSM-2020
  0.00	1	1	G	84567	                    Pedobacter
  0.00	5	0	C	768503	              Cytophagia
  0.00	5	0	O	768507	                Cytophagales
  0.00	5	0	F	3141701	                  Flectobacillaceae
  0.00	5	5	G	2676247	                    Aquirufa
  0.00	1	0	C	1853228	              Chitinophagia
  0.00	1	0	O	1853229	                Chitinophagales
  0.00	1	0	F	563835	                  Chitinophagaceae
  0.00	1	0	G	1860196	                    Pseudobacter
  0.00	1	1	S	661488	                      Pseudobacter ginsenosidimutans
  1.00	316737	103	K1	1783257	        PVC group
  0.99	316610	22	P	74201	          Verrucomicrobiota
  0.99	316577	0	C	203494	            Verrucomicrobiia
  0.99	316577	52	O	48461	              Verrucomicrobiales
  0.99	316525	0	F	1647988	                Akkermansiaceae
  0.99	316525	8414	G	239934	                  Akkermansia
  0.97	308016	308016	S	239935	                    Akkermansia muciniphila
  0.00	95	0	G1	2608915	                    unclassified Akkermansia
  0.00	78	78	S	3414159	                      Akkermansia sp. JRP_AM1
  0.00	17	17	S	3115152	                      Akkermansia sp. RCC_12PD
  0.00	11	11	C	414999	            Opitutia
  0.00	24	0	P	134625	          Kiritimatiellota
  0.00	24	0	C	1921781	            Kiritimatiellia
  0.00	24	0	O	1921782	              Kiritimatiellales
  0.00	24	0	F	1921783	                Kiritimatiellaceae
  0.00	24	0	G	1921784	                  Kiritimatiella
  0.00	24	24	S	1307763	                    Kiritimatiella glycovorans
  0.32	103183	8524	P	1224	        Pseudomonadota
  0.21	67996	2863	C	28216	          Betaproteobacteria
  0.20	65046	1789	O	80840	            Burkholderiales
  0.15	47588	709	F	995019	              Sutterellaceae
  0.15	46507	1213	G	40544	                Sutterella
  0.14	44829	44829	S	40545	                  Sutterella wadsworthensis
  0.00	395	395	S	2494234	                  Sutterella megalosphaeroides
  0.00	70	70	S	2584944	                  Sutterella faecalis
  0.00	358	0	G	1980697	                Duodenibacillus
  0.00	358	358	S	1852381	                  Duodenibacillus massiliensis
  0.00	14	0	G	1918598	                Turicimonas
  0.00	14	14	S	1796652	                  Turicimonas muris
  0.05	14966	4	F	75682	              Oxalobacteraceae
  0.05	14956	3	G	846	                Oxalobacter
  0.05	14950	14950	S	2946593	                  Oxalobacter aliiformigenes
  0.00	3	3	S	847	                  Oxalobacter formigenes
  0.00	4	1	F1	2895353	                Telluria group
  0.00	3	1	G	149698	                  Massilia
  0.00	2	0	G1	2609279	                    unclassified Massilia
  0.00	2	2	S	2861282	                      Massilia sp. NP310
  0.00	2	2	G	29580	                Janthinobacterium
  0.00	515	19	F	80864	              Comamonadaceae
  0.00	365	11	G	283	                Comamonas
  0.00	345	345	S	225992	                  Comamonas kerstersii
  0.00	5	5	S	225991	                  Comamonas aquatica
  0.00	2	2	S	379895	                  Comamonas odontotermitis
  0.00	1	1	S	3046670	                  Comamonas resistens
  0.00	1	1	S	285	                  Comamonas testosteroni
  0.00	113	97	G	80865	                Delftia
  0.00	13	13	S	80866	                  Delftia acidovorans
  0.00	3	3	S	180282	                  Delftia tsuruhatensis
  0.00	9	5	G	12916	                Acidovorax
  0.00	2	2	S	12917	                  Acidovorax facilis
  0.00	1	1	S	758826	                  Acidovorax radicis
  0.00	1	1	G1	2684926	                  unclassified Acidovorax
  0.00	3	0	G	665874	                Limnohabitans
  0.00	3	2	G1	2626134	                  unclassified Limnohabitans
  0.00	1	1	S	1678128	                    Limnohabitans sp. 63ED37-2
  0.00	2	2	G	34072	                Variovorax
  0.00	2	0	G	219181	                Ottowia
  0.00	2	0	G1	2645081	                  unclassified Ottowia
  0.00	2	2	S	1658672	                    Ottowia sp. oral taxon 894
  0.00	1	0	G	52972	                Polaromonas
  0.00	1	0	G1	2638319	                  unclassified Polaromonas
  0.00	1	1	S	1840323	                    Polaromonas sp. W9N
  0.00	1	0	G	281915	                Curvibacter
  0.00	1	0	G1	2685271	                  unclassified Curvibacter
  0.00	1	1	S	1844971	                    Curvibacter sp. AEP1-3
  0.00	181	7	F	119060	              Burkholderiaceae
  0.00	102	88	G	48736	                Ralstonia
  0.00	10	10	S	329	                  Ralstonia pickettii
  0.00	2	2	S	3058602	                  Ralstonia holmesii
  0.00	1	1	S	2842456	                  Ralstonia wenshanensis
  0.00	1	1	S	3058596	                  Ralstonia thomasii
  0.00	52	0	G	47670	                Lautropia
  0.00	52	52	S	47671	                  Lautropia mirabilis
  0.00	17	10	G	32008	                Burkholderia
  0.00	7	1	G1	87882	                  Burkholderia cepacia complex
  0.00	5	5	S	87883	                    Burkholderia multivorans
  0.00	1	1	S	488447	                    Burkholderia contaminans
  0.00	3	1	G	44013	                Polynucleobacter
  0.00	2	0	G1	2640945	                  unclassified Polynucleobacter
  0.00	2	2	S	2770234	                    Polynucleobacter sp. Adler-ghost
  0.00	5	0	F	506	              Alcaligenaceae
  0.00	2	0	G	517	                Bordetella
  0.00	2	2	S	519	                  Bordetella parapertussis
  0.00	2	0	G	90243	                Oligella
  0.00	2	2	S	90245	                  Oligella urethralis
  0.00	1	0	G	222	                Achromobacter
  0.00	1	1	S	85698	                  Achromobacter xylosoxidans
  0.00	2	0	F	2975441	              Sphaerotilaceae
  0.00	1	0	G	93681	                Roseateles
  0.00	1	1	G1	2626991	                  unclassified Roseateles
  0.00	1	0	G	196013	                Caldimonas
  0.00	1	1	S	376175	                  Caldimonas aquatica
  0.00	80	0	O	206351	            Neisseriales
  0.00	80	10	F	481	              Neisseriaceae
  0.00	68	50	G	482	                Neisseria
  0.00	8	0	G1	2623750	                  unclassified Neisseria
  0.00	8	8	S	2972775	                    Neisseria sp. Marseille-Q5346
  0.00	6	6	S	28449	                  Neisseria subflava
  0.00	3	3	S	488	                  Neisseria mucosa
  0.00	1	1	S	495	                  Neisseria elongata
  0.00	2	0	G	32257	                Kingella
  0.00	2	2	S	502	                  Kingella denitrificans
  0.00	7	0	O	32003	            Nitrosomonadales
  0.00	7	0	F	2008793	              Sterolibacteriaceae
  0.00	7	0	G	378210	                Methyloversatilis
  0.00	7	2	G1	2639971	                  unclassified Methyloversatilis
  0.00	5	5	S	1842540	                    Methyloversatilis sp. RAC08
  0.08	26191	459	C	1236	          Gammaproteobacteria
  0.07	23683	585	O	91347	            Enterobacterales
  0.07	23053	18853	F	543	              Enterobacteriaceae
  0.01	3072	50	F1	2890311	                Klebsiella/Raoultella group
  0.01	2981	935	G	570	                  Klebsiella
  0.01	2035	2035	S	571	                    Klebsiella oxytoca
  0.00	10	4	G1	3390273	                    Klebsiella pneumoniae complex
  0.00	5	2	S	244366	                      Klebsiella variicola
  0.00	3	3	S1	2590157	                        Klebsiella variicola subsp. variicola
  0.00	1	1	S	2026240	                      Klebsiella quasivariicola
  0.00	1	1	S	1134687	                    Klebsiella michiganensis
  0.00	41	39	G	160674	                  Raoultella
  0.00	1	1	S	575	                    Raoultella planticola
  0.00	1	1	S	54291	                    Raoultella ornithinolytica
  0.00	1060	148	G	561	                Escherichia
  0.00	911	906	S	562	                  Escherichia coli
  0.00	5	5	S1	3038394	                    Escherichia coli O155:H21
  0.00	1	1	S	208962	                  Escherichia albertii
  0.00	30	27	G	547	                Enterobacter
  0.00	3	3	G1	354276	                  Enterobacter cloacae complex
  0.00	27	24	G	544	                Citrobacter
  0.00	3	0	G1	1344959	                  Citrobacter freundii complex
  0.00	2	2	S	546	                    Citrobacter freundii
  0.00	1	1	S	1639133	                    Citrobacter portucalensis
  0.00	4	1	G	579	                Kluyvera
  0.00	2	2	S	580	                  Kluyvera cryocrescens
  0.00	1	1	S	2725494	                  Kluyvera sichuanensis
  0.00	4	0	G	590	                Salmonella
  0.00	4	4	S	28901	                  Salmonella enterica
  0.00	2	0	G	1330545	                Lelliottia
  0.00	2	2	S	61646	                  Lelliottia amnigena
  0.00	1	0	G	2055880	                Pseudescherichia
  0.00	1	1	S	566	                  Pseudescherichia vulneris
  0.00	39	0	F	1903410	              Pectobacteriaceae
  0.00	39	9	G	122277	                Pectobacterium
  0.00	30	30	S	1905730	                  Pectobacterium parmentieri
  0.00	3	0	F	1903414	              Morganellaceae
  0.00	3	0	G	583	                Proteus
  0.00	3	3	S	584	                  Proteus mirabilis
  0.00	2	0	F	1903409	              Erwiniaceae
  0.00	2	0	G	53335	                Pantoea
  0.00	1	1	S	472693	                  Pantoea eucrina
  0.00	1	0	G1	1654067	                  Pantoea agglomerans group
  0.00	1	1	S	549	                    Pantoea agglomerans
  0.00	1	0	F	1903411	              Yersiniaceae
  0.00	1	0	G	34037	                Rahnella
  0.00	1	0	G1	2635087	                  unclassified Rahnella
  0.00	1	1	S	3423225	                    Rahnella sp. PAMC 25559
  0.01	1714	0	O	135625	            Pasteurellales
  0.01	1714	96	F	712	              Pasteurellaceae
  0.01	1599	152	G	724	                Haemophilus
  0.00	1338	1335	S	729	                  Haemophilus parainfluenzae
  0.00	3	3	S1	862965	                    Haemophilus parainfluenzae T3T1
  0.00	98	98	S	249188	                  Haemophilus pittmaniae
  0.00	6	6	S	727	                  Haemophilus influenzae
  0.00	4	4	S	726	                  Haemophilus haemolyticus
  0.00	1	1	S	735	                  Haemophilus parahaemolyticus
  0.00	12	0	G	155493	                Gallibacterium
  0.00	12	12	S	505341	                  Gallibacterium salpingitidis
  0.00	7	0	G	416916	                Aggregatibacter
  0.00	7	6	S	732	                  Aggregatibacter aphrophilus
  0.00	1	1	S1	985008	                    Aggregatibacter aphrophilus ATCC 33389
  0.00	189	0	O	2887326	            Moraxellales
  0.00	189	1	F	468	              Moraxellaceae
  0.00	154	122	G	469	                Acinetobacter
  0.00	15	15	S	28090	                  Acinetobacter lwoffii
  0.00	9	3	G1	909768	                  Acinetobacter calcoaceticus/baumannii complex
  0.00	4	4	S	470	                    Acinetobacter baumannii
  0.00	2	2	S	106654	                    Acinetobacter nosocomialis
  0.00	2	2	S	40214	                  Acinetobacter johnsonii
  0.00	2	2	S	3045147	                  Acinetobacter corruptisaponis
  0.00	2	2	G1	196816	                  unclassified Acinetobacter
  0.00	1	1	S	1435036	                  Acinetobacter bohemicus
  0.00	1	1	S	108981	                  Acinetobacter schindleri
  0.00	24	0	G	1604696	                Faucicola
  0.00	23	23	S	34062	                  Faucicola osloensis
  0.00	1	1	S	34059	                  Faucicola atlantae
  0.00	10	1	G	497	                Psychrobacter
  0.00	5	5	S	256325	                  Psychrobacter maritimus
  0.00	4	4	G1	196806	                  unclassified Psychrobacter
  0.00	72	0	O	72274	            Pseudomonadales
  0.00	72	9	F	135621	              Pseudomonadaceae
  0.00	60	32	G	286	                Pseudomonas
  0.00	10	4	G1	136841	                  Pseudomonas aeruginosa group
  0.00	6	6	S	287	                    Pseudomonas aeruginosa
  0.00	7	2	G1	136845	                  Pseudomonas putida group
  0.00	5	5	S	303	                    Pseudomonas putida
  0.00	5	3	G1	196821	                  unclassified Pseudomonas
  0.00	1	1	S	2320270	                    Pseudomonas sp. DG56-2
  0.00	1	1	S	3058433	                    Pseudomonas sp. 2,4-D
  0.00	2	2	S	1608996	                  Pseudomonas helleri
  0.00	2	0	G1	136843	                  Pseudomonas fluorescens group
  0.00	2	2	S	200450	                    Pseudomonas trivialis
  0.00	1	1	S	1691904	                  Pseudomonas sediminis
  0.00	1	1	S	2745494	                  Pseudomonas shirazensis
  0.00	2	0	G	2901164	                Stutzerimonas
  0.00	2	0	G1	136846	                  Stutzerimonas stutzeri group
  0.00	2	0	G2	578833	                    Stutzerimonas stutzeri subgroup
  0.00	2	2	S	316	                      Stutzerimonas stutzeri
  0.00	1	0	G	3236652	                Aquipseudomonas
  0.00	1	1	S	43263	                  Aquipseudomonas alcaligenes
  0.00	32	1	O	135614	            Lysobacterales
  0.00	31	3	F	32033	              Lysobacteraceae
  0.00	17	13	G	40323	                Stenotrophomonas
  0.00	2	2	G1	196198	                  unclassified Stenotrophomonas
  0.00	1	1	S	3055080	                  Stenotrophomonas pigmentata
  0.00	1	1	S	216778	                  Stenotrophomonas rhizophila
  0.00	4	0	G	338	                Xanthomonas
  0.00	4	0	S	339	                  Xanthomonas campestris
  0.00	4	0	S1	340	                    Xanthomonas campestris pv. campestris
  0.00	4	4	S2	1358009	                      Xanthomonas campestris pv. campestris str. CFBP 5817
  0.00	4	0	G	2370	                Xylella
  0.00	4	4	S	2371	                  Xylella fastidiosa
  0.00	2	0	G	68	                Lysobacter
  0.00	2	2	S	435897	                  Lysobacter capsici
  0.00	1	1	G	83618	                Pseudoxanthomonas
  0.00	15	0	O	135624	            Aeromonadales
  0.00	11	0	F	84642	              Aeromonadaceae
  0.00	11	8	G	642	                Aeromonas
  0.00	3	3	S	651	                  Aeromonas media
  0.00	4	0	F	83763	              Succinivibrionaceae
  0.00	4	0	G	83770	                Succinivibrio
  0.00	4	4	S	83771	                  Succinivibrio dextrinosolvens
  0.00	10	0	O	135615	            Cardiobacteriales
  0.00	10	0	F	868	              Cardiobacteriaceae
  0.00	10	0	G	2717	                Cardiobacterium
  0.00	10	10	S	2718	                  Cardiobacterium hominis
  0.00	6	0	O	135623	            Vibrionales
  0.00	6	0	F	641	              Vibrionaceae
  0.00	4	0	G	657	                Photobacterium
  0.00	4	0	S	38293	                  Photobacterium damselae
  0.00	4	4	S1	38294	                    Photobacterium damselae subsp. piscicida
  0.00	2	1	G	662	                Vibrio
  0.00	1	1	G1	717610	                  Vibrio harveyi group
  0.00	5	0	O	135613	            Chromatiales
  0.00	5	0	F	1046	              Chromatiaceae
  0.00	5	0	G	85073	                Thermochromatium
  0.00	5	0	S	1050	                  Thermochromatium tepidum
  0.00	5	5	S1	316276	                    Thermochromatium tepidum ATCC 43061
  0.00	3	0	O	135622	            Alteromonadales
  0.00	3	0	F	267890	              Shewanellaceae
  0.00	3	3	G	22	                Shewanella
  0.00	2	0	O	118969	            Legionellales
  0.00	2	0	F	118968	              Coxiellaceae
  0.00	2	0	G	59195	                Rickettsiella
  0.00	2	0	G1	2637345	                  unclassified Rickettsiella
  0.00	1	1	S	3066238	                    Rickettsiella endosymbiont of Xylota segnis
  0.00	1	1	S	3077937	                    Rickettsiella endosymbiont of Rhagonycha lignosa
  0.00	1	0	O	135619	            Oceanospirillales
  0.00	1	1	F	28256	              Halomonadaceae
  0.00	472	143	C	28211	          Alphaproteobacteria
  0.00	199	28	O	356	            Hyphomicrobiales
  0.00	72	14	F	41294	              Nitrobacteraceae
  0.00	55	53	G	374	                Bradyrhizobium
  0.00	2	1	G1	2631580	                  unclassified Bradyrhizobium
  0.00	1	1	S	439387	                    Bradyrhizobium sp. CIAT3101
  0.00	3	0	G	1033	                Afipia
  0.00	3	0	G1	2642050	                  unclassified Afipia
  0.00	3	3	S	1320552	                    Afipia sp. NBIMC_P1-C1
  0.00	35	1	F	69277	              Phyllobacteriaceae
  0.00	31	0	G	3143704	                Terribium
  0.00	31	31	S	2725666	                  Terribium terrae
  0.00	3	0	G	2911176	                Aquibium
  0.00	3	3	S	1670800	                  Aquibium oceanicum
  0.00	30	0	F	119045	              Methylobacteriaceae
  0.00	28	24	G	407	                Methylobacterium
  0.00	3	3	S	107400	                  Methylobacterium fujisawaense
  0.00	1	1	S	269660	                  Methylobacterium brachiatum
  0.00	2	2	G	2282523	                Methylorubrum
  0.00	16	3	F	82115	              Rhizobiaceae
  0.00	10	0	F1	227290	                Rhizobium/Agrobacterium group
  0.00	9	3	G	357	                  Agrobacterium
  0.00	6	5	G1	1183400	                    Agrobacterium tumefaciens complex
  0.00	1	1	S	358	                      Agrobacterium tumefaciens
  0.00	1	0	G	379	                  Rhizobium
  0.00	1	0	G1	2613769	                    unclassified Rhizobium
  0.00	1	1	S	2806346	                      Rhizobium sp. SL42
  0.00	2	1	F1	227292	                Sinorhizobium/Ensifer group
  0.00	1	0	G	28105	                  Sinorhizobium
  0.00	1	0	G1	2613772	                    unclassified Sinorhizobium
  0.00	1	1	S	1842534	                      Sinorhizobium sp. RAC02
  0.00	1	1	G	323620	                Shinella
  0.00	8	0	F	118882	              Brucellaceae
  0.00	8	0	F1	2826938	                Brucella/Ochrobactrum group
  0.00	8	1	G	234	                  Brucella
  0.00	7	7	S	94625	                    Brucella intermedia
  0.00	3	0	F	335928	              Xanthobacteraceae
  0.00	2	0	G	279	                Xanthobacter
  0.00	2	2	S	2528964	                  Xanthobacter dioxanivorans
  0.00	1	0	G	99	                Ancylobacter
  0.00	1	1	G1	2626613	                  unclassified Ancylobacter
  0.00	3	0	F	2036754	              Chelatococcaceae
  0.00	3	3	G	28209	                Chelatococcus
  0.00	2	0	F	2831106	              Devosiaceae
  0.00	2	2	G	46913	                Devosia
  0.00	1	0	F	2831100	              Boseaceae
  0.00	1	0	G	85413	                Bosea
  0.00	1	1	S	3068632	                  Bosea beijingensis
  0.00	1	0	F	2844375	              Reyranellaceae
  0.00	1	0	G	445219	                Reyranella
  0.00	1	0	G1	2630009	                  unclassified Reyranella
  0.00	1	1	S	1929291	                    Reyranella sp.
  0.00	63	17	O	204457	            Sphingomonadales
  0.00	37	2	F	41297	              Sphingomonadaceae
  0.00	35	21	G	13687	                Sphingomonas
  0.00	10	10	S	68569	                  Sphingomonas leidyi
